,title,author,rating,pages,publisher,ISBN,genre,series,author_followers,publish_date
19,Young Jane Young,Gabrielle Zevin,3.77,294,Algonquin Books,1616205040,Fiction,1616205040,4367,2017-08-22
20,Young Jane Young,Gabrielle Zevin,3.77,294,Algonquin Books,1616205040,Fiction,1616205040,4367,2017-08-22
21,Young Jane Young,Gabrielle Zevin,3.77,294,Algonquin Books,1616205040,Fiction,1616205040,4367,2017-08-22
22,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
23,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
24,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
25,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
26,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
27,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
28,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
29,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
30,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
31,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
32,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
33,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
34,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
35,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
36,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
37,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
38,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
39,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
40,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
41,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
42,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
43,The Fourth Monkey,J.D. Barker,4.14,404,Houghton Mifflin Harcourt,0544968840,Thriller,0544968840,2410,2017-06-27
44,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
45,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
46,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
47,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
48,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
49,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
50,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
51,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
52,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
53,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
54,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
55,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
56,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
57,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
58,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
59,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
60,Lilli de Jong,Janet Benton,3.99,352,Nan A. Talese,0385541457,Historical,0385541457,183,2017-05-16
